,organization_name,repo_full_name,contributors_num,is_fork,active_15,active_16,active_17,active_18,active_19,active_20,active_21,active_22,use_CI,ci_num
4788,FacePlusPlus,facepp-python-demo,1,False,False,False,False,False,True,False,False,False,False,0.0
4789,jobbole,awesome-go-cn,9,False,True,True,True,True,True,True,True,False,False,0.0
4790,Qihoo 360,kmemcache,2,False,False,False,False,False,False,False,False,False,False,0.0
4791,Airbnb,DeepLinkDispatch,43,False,False,False,False,True,True,True,True,True,True,4.0
4792,Yelp.com,ephemeral-port-reserve,6,False,False,True,True,True,True,True,True,False,True,
4793,Pinterest,esprint,12,False,False,False,True,True,True,True,True,True,True,
4794,Google,desugar_jdk_libs,6,False,False,False,False,False,False,False,True,True,False,
4795,Intel Corporation,tinycrypt,11,False,True,True,True,True,True,False,False,False,False,
4796,International Business Machines,codepattern-multitier-vpc,3,False,False,False,False,False,False,False,True,True,False,
4797,youzan,spark-nsq-consumer,2,False,False,False,True,True,False,False,False,False,False,0.0
4798,Mastercard,elevate-reference-app,3,False,False,False,False,False,False,False,True,True,True,3.0
4799,eBay,WebRex,2,False,True,False,False,False,False,False,False,False,True,1.0
4800,"Netflix, Inc.",pygenie,9,False,False,False,True,True,True,True,False,False,True,
4801,Meta,facebook-php-business-sdk,74,False,False,False,False,False,False,True,True,True,True,
4802,"Okta, Inc",okta-mobile-swift,4,False,False,False,False,False,False,False,False,True,False,0.0
4803,Salesforce,automate_my_cloud,1,False,False,False,False,True,True,True,True,True,False,
4804,Google,json-sans-eval,0,False,False,False,False,False,False,False,False,False,False,
4805,Oracle,oci-compute-classic-jenkins-plugin,1,False,False,False,False,True,False,False,False,False,True,
4806,HUAWEI,vCenter_Plugin_DME,2,False,False,False,False,False,False,True,True,False,False,0.0
4807,Yelp.com,kafka-python,142,True,False,False,False,True,True,True,False,False,True,
4808,Dropbox,kafka-python,120,True,False,False,True,True,False,False,False,False,True,
4809,GitHub,details-dialog-element,17,False,False,False,False,False,True,True,True,True,True,
4810,Intel Corporation,CODK-A,4,False,False,True,True,True,True,True,True,True,False,
4811,Airbnb,smartstack-cookbook,3,False,True,True,True,True,True,True,False,False,False,0.0
4812,LAIX Inc. (formerly LingoChamp Inc.),Argo,37,True,True,True,False,False,False,False,False,False,False,
4813,Oracle,cloud-asset-appsul-terraform-samples,1,False,False,False,False,True,False,False,False,False,False,
4814,Citrix,citrix-ansible-aws,1,False,False,False,False,False,True,True,False,False,False,0.0
4815,International Business Machines,template-graphql-typescript,3,False,False,False,False,False,False,False,True,True,True,
4816,International Business Machines,airlock-sdk-android,1,False,False,False,False,False,False,False,True,False,False,
4817,International Business Machines,EMSVM,1,False,False,False,False,False,False,False,False,True,False,
4818,Citrix,workspace-android-vcsdk,3,False,False,False,True,True,True,True,True,False,False,0.0
4819,PayPal,PayPal-Java-SDK,35,False,False,True,True,True,True,True,False,False,True,1.0
4820,youzan,show-me-the-code,2,False,False,False,False,False,True,True,True,False,False,0.0
4821,Joyy UED,ENMetadataCleaner,1,False,False,False,True,False,False,False,False,False,False,0.0
4822,Google,redgrep,2,False,True,True,True,True,True,True,True,False,False,
4823,Intel Corporation,webapps-tenframe,4,False,True,True,False,False,False,False,False,False,False,
4824,Salesforce,loyalty-mc-journey-builder,1,False,False,False,False,False,False,False,False,True,False,
4825,JetBrains,p2p-games,2,False,False,True,True,False,False,False,False,False,False,
4826,eBay,modshot,1,False,True,True,True,True,True,True,True,True,True,1.0
4827,International Business Machines,multicloud-incident-response-navigator,5,False,False,False,False,False,True,False,False,False,False,
4828,Intel Corporation,forLAGraphGo,1,False,False,False,False,False,False,False,False,True,False,
4829,Airbnb,react-outside-click-handler,10,False,False,False,False,True,True,True,True,False,True,1.0
4830,Dropbox,plyj,10,True,True,True,True,False,False,False,False,False,True,
4831,Intel Corporation,mce-test,7,False,True,True,True,True,True,True,True,True,False,
4832,Hewlett Packard Enterprise,oneview-terraform-samples,1,False,False,False,False,False,True,False,False,False,False,0.0
4833,VMware,sql-to-dbsp-compiler,4,False,False,False,False,False,False,False,False,True,False,
4834,DiDi,epage,1,False,False,False,False,False,False,True,True,True,False,0.0
4835,Intel Corporation,omxil_core,13,False,False,False,False,False,False,False,False,False,False,
4836,Apple,swift-lmdb,23,True,False,True,True,True,True,True,True,True,False,
4837,GitHub,uiimage-from-animated-gif,3,True,False,False,False,False,False,False,False,False,False,
4838,International Business Machines,nodejs-idb-connector,9,False,False,False,False,False,True,True,True,True,True,
4839,Joyy UED,view-boot,1,False,False,False,True,True,False,False,False,False,False,0.0
4840,Google,comid,2,False,True,False,False,False,False,False,False,False,False,
4841,Yelp.com,EMRio,1,False,False,False,False,False,False,False,False,False,False,
4842,Google,CFU-Playground,22,False,False,False,False,False,False,False,False,True,True,
4843,GitHub,codespaces-flask,1,False,False,False,False,False,False,False,False,True,False,
4844,haiwen,seafile-docker,15,False,False,False,False,False,True,True,True,True,True,1.0
4845,NetEase,pomelo-unitychat-socket,1,False,False,False,False,False,False,False,False,False,False,0.0
4846,Joyy UED,LEGO-Pack,1,False,False,True,True,False,False,False,False,False,False,0.0
4847,Google,google-visualization-issues,1,False,True,False,False,False,False,False,False,False,False,
4848,International Business Machines,firrtl-mode,2,False,False,False,True,True,True,True,False,False,False,
4849,Citrix,Citrix-Storefront-ManagerApprovalSite,1,False,True,False,False,False,False,False,False,False,False,0.0
4850,Meituan-Dianping,Shield,1,False,False,False,True,True,True,False,False,False,False,0.0
4851,International Business Machines,node-sdk-core,23,False,False,False,False,False,False,False,True,True,True,
4852,Google,dcm-trix-addon,2,False,False,False,False,True,True,True,True,True,False,
4853,Alibaba,online-test-platform,3,False,False,False,False,False,False,True,True,False,False,0.0
4854,Google,libcppbor,2,False,False,False,False,False,True,True,True,True,False,
4855,Alibaba,schema-plugin-flow,3,False,False,False,False,False,False,False,True,True,False,0.0
4856,Dropbox,lmdb-rs,3,True,True,False,False,False,False,False,False,False,True,
4857,Baidu,smartapp-openapi-csharp,1,False,False,False,False,False,False,False,False,True,False,0.0
4858,Zynga Inc.,gravity,1,False,True,False,False,False,False,False,False,False,False,
4859,CODING,progit2-zh,59,True,True,True,True,True,False,False,False,False,True,
4860,Google,ga4-gtm-migration,2,False,False,False,False,False,False,True,True,True,False,
4861,PayPal,scorebot,2,False,False,False,False,False,True,True,False,False,False,0.0
4862,PayPal,openapilint,4,False,False,False,True,True,True,False,False,False,True,1.0
4863,Google,googletv-android-samples,0,False,False,False,False,False,False,False,False,False,False,
4864,GitHub,url-search-params,11,True,True,True,True,True,False,False,False,False,True,
4865,Intel Corporation,IntelSEAPI,9,False,True,True,True,True,True,True,True,True,False,
4866,Google,cityhash,2,False,True,True,True,True,True,True,True,True,False,
4867,Intel Corporation,edison-linux,271,False,True,True,True,True,True,True,True,True,False,
4868,International Business Machines,boa-interface-functions,2,False,False,False,False,False,False,True,False,False,False,
4869,VMware,cloud-to-edge,2,False,False,False,False,True,False,False,False,False,False,
4870,Google,closure-library,133,False,False,False,False,False,False,False,False,True,True,
4871,Zynga Inc.,saigon,3,False,True,True,True,True,True,True,False,False,False,
4872,LinkedIn,data-integration-library,6,False,False,False,False,False,False,False,True,True,True,
4873,yued-fe,drag-loading,1,False,False,False,True,True,False,False,False,False,False,0.0
4874,Airbnb,ruby-prof,39,True,True,True,True,False,False,False,False,False,True,
4875,"Okta, Inc",workflows-templates,20,False,False,False,False,False,False,False,True,True,True,3.0
4876,DocuSign Inc.,sample-app-tgk-financial-ios,3,False,False,False,False,False,False,False,True,True,False,0.0
4877,International Business Machines,ibmichroot,8,False,True,True,True,True,True,True,True,True,False,
4878,Hewlett Packard Enterprise,simplivity-python,7,False,False,False,False,False,False,True,False,False,True,1.0
4879,Intel Corporation,scale-testing-for-vastdata,1,False,False,False,False,False,False,False,True,True,False,
4880,JetBrains,jcef,24,False,False,False,False,False,False,False,True,True,True,
4881,GitHub,dat-analysis,1,False,False,False,False,False,False,False,False,False,False,
4882,Mastercard,ap-w3c-ios-app,1,False,False,False,False,False,False,False,True,False,False,0.0
4883,Juniper Networks,AFI,2,False,False,False,True,True,False,False,False,False,False,
4884,Mirantis Inc.,celebrer-agent,2,False,True,True,False,False,False,False,False,False,False,0.0
4885,Google,nerfies,3,False,False,False,False,False,False,False,True,True,False,
4886,Hewlett Packard Enterprise,loom-docker-adapter,3,False,False,False,True,True,True,True,True,True,False,0.0
4887,Google,x509test,1,False,False,True,True,True,True,True,True,False,True,
4888,NVIDIA Corporation,docker-volume-netshare,13,True,True,True,True,False,False,False,False,False,True,
4889,Intel Corporation,webapps-countingbeads,4,False,True,True,False,False,False,False,False,False,False,
4890,Alibaba,TinyNeuralNetwork,10,False,False,False,False,False,False,False,False,True,True,3.0
4891,Amazon,amazon-instant-access-sdk-php,3,False,True,True,True,True,False,False,False,False,False,
4892,International Business Machines,ibm-z-oss-hub,6,False,False,False,False,False,False,False,True,True,False,
4893,JetBrains,colorSchemeTool,11,False,True,True,True,True,True,True,True,False,False,
4894,Amazon,oss-dashboard,15,False,False,False,True,True,True,True,False,False,False,
4895,"Nutanix, Inc.",larmier,1,False,False,False,False,False,False,True,False,False,False,0.0
4896,Mirantis Inc.,openstack-refapp,3,False,False,False,False,False,False,True,True,True,False,0.0
4897,Alibaba,DataX,56,False,False,False,False,False,False,False,False,True,False,0.0
4898,JetBrains,origami,4,False,False,False,False,True,True,True,True,False,False,
4899,Google,dv360-api-appsscript-samples,4,False,False,False,False,False,False,True,True,False,False,
4900,Hewlett Packard Enterprise,icg-iac-code-generator,1,False,False,False,False,False,False,False,False,True,False,0.0
4901,GitHub,puppet-module-group,5,True,False,False,False,False,False,False,False,False,False,
4902,Airbnb,sparsam,9,False,False,False,True,True,True,True,True,True,True,1.0
4903,PayPal,paypal-muse-components,18,False,False,False,False,False,False,False,True,True,True,6.0
4904,Intel Corporation,robot_devkit_src,1,False,False,False,False,False,True,False,False,False,False,
4905,Google,rekall-profiles,12,False,False,False,True,True,True,True,False,False,False,
4906,Alibaba,AliOS-Things,103,False,False,False,False,False,False,False,False,True,True,1.0
4907,Mirantis Inc.,magma-argocd-apps,1,False,False,False,False,False,False,True,False,False,True,1.0
4908,Yelp.com,mr3po,1,False,False,False,False,False,False,False,False,False,False,
4909,International Business Machines,Autozoom-Attack,3,False,False,False,False,True,True,True,False,False,False,
4910,International Business Machines,smarteradvocacy-display-report,2,False,False,False,False,False,False,True,False,False,False,
4911,Square,build_execution,0,False,True,False,False,False,False,False,False,False,False,
4912,Alibaba,MBMvc,0,False,True,False,False,False,False,False,False,False,True,1.0
4913,Google,s2-geometry-library-java,7,False,True,True,True,True,True,True,True,False,False,
4914,Google,flutter.plugins,14,False,False,False,True,True,True,True,True,True,True,
4915,Citrix,receiver-for-html5-sdk-cn,2,False,False,False,True,False,False,False,False,False,False,0.0
4916,Hewlett Packard Enterprise,infrakit-instance-oneview,1,False,False,False,True,False,False,False,False,False,False,0.0
4917,"Qunar, Inc.",ic,3,False,False,False,False,True,True,False,False,False,False,0.0
4918,Intel Corporation,ioc-cbc-tools,5,False,False,False,False,True,True,True,True,True,False,
4919,International Business Machines,scc-go-sdk,13,False,False,False,False,False,False,False,True,True,True,
4920,Google,aistplusplus_dataset,1,False,False,False,False,False,False,False,True,False,False,
4921,Alibaba,dubbo-spring-boot-starter,5,False,False,False,True,True,False,False,False,False,False,0.0
4922,Dropbox,esaml,17,True,True,True,True,True,True,True,True,True,True,
4923,Intel Corporation,IntelRackScaleArchitecture,4,False,True,True,False,False,False,False,False,False,False,
4924,Yahoo,state-space-testing,1,False,False,False,False,False,True,True,True,True,False,0.0
